id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17;coord18
ACC0119;D;-4.3020851;-5.582589261;3.790437992;7.917471827;-4.806473659;-7.905804677;-13.99580519;5.398833584;-3.710128492;4.58976942;-1.096945219;0.809113205;0.180350005;2.168725716;0.680148092;0.605668396;-0.541758835;-0.617890976;1.149880487
ACC0119;V;0.703480048;3.655918352;0.695285377;8.693775244;-11.45797552;-16.51163995;-11.57486655;6.539888148;-2.373696406;7.311514533;-4.151345827;6.672333353;2.828613588;-2.841959361;-0.769077009;0.769147386;-1.626399688;-2.275088007;-0.286355153
ACC0128;D;-13.83834349;-3.535296952;3.824185135;7.065619716;2.645134614;-6.081761762;-8.159769352;4.151659929;-4.41025767;1.797139738;0.750398024;-2.881924563;0.430660905;3.432699077;0.514104709;0.824810033;0.029439089;-1.409685855;0.404742178
ACC0128;V;-9.193322339;0.386417593;2.071071321;2.272695086;-5.312561141;-9.076527828;-6.668374812;6.427985164;-3.299930737;4.943587998;-2.54625765;-1.067242264;-1.827234241;0.820170902;-1.36866702;1.856236286;0.410673407;-1.953079285;-0.943183181
ACC0129;D;-15.66589094;-3.85171753;6.642161422;7.017791254;2.690885229;-7.179986924;-7.54886708;3.767870302;-6.06362533;2.321943822;1.307808126;-3.487042406;2.836401494;3.246042449;2.108315952;0.791736324;0.53649941;-1.124035574;-0.337715844
ACC0129;V;-8.718068155;-1.20717852;3.522791307;-0.119851466;-7.243322956;-6.405077625;-4.13337346;7.754844754;-0.59461994;4.483877567;-2.713571729;0.129422041;-3.069151925;-0.574770281;-0.773053091;2.92771775;0.854158045;-2.005848202;-1.858238053
ACC0130;D;-15.37580848;4.194378496;11.43460148;5.750171931;-2.391528009;-10.12831609;-7.562246245;1.449018757;-1.54826198;2.92680639;0.734855409;6.250273457;2.892416895;-1.304906203;3.328980224;2.223641894;-0.63244498;-3.20105912;-3.95577882
ACC0130;V;-9.620958845;13.51608692;5.911066077;10.32748056;-7.46955198;-19.25797567;-12.21331414;1.670248162;-1.108225346;7.221447456;-1.072319527;11.11242908;3.446661521;-3.049578951;1.683374484;0.00061726;-0.893586481;-3.578446278;-6.070040531
ACC0131;D;-12.08227681;-2.779901629;9.017969743;1.972381592;-3.713016682;-7.003905956;-4.084772276;5.369305216;-2.779620047;3.827729223;0.019008919;-0.107347715;-0.570078663;0.917792959;2.541337386;4.065592604;0.163078355;-2.834670317;0.292456471
ACC0131;V;-6.109075586;3.483845641;5.779889341;3.812289091;-8.17779981;-14.44320757;-8.384703562;6.603071976;-2.804368771;6.434748752;-2.515716146;4.878478527;1.035651588;-0.958543424;0.200494305;2.852907354;-1.217896466;-2.979116971;-0.911340132
ACC0148;D;-0.044456707;-9.982306152;-4.56387556;-4.85918871;-7.033266678;5.789122222;-6.149923431;4.182125974;3.245278774;-0.736091027;-2.427207001;5.331459552;-0.023329999;3.938388948;-0.69892407;-2.578778309;-1.522348727;-0.358332089;-1.391054898
ACC0148;V;8.157360733;-10.19440148;-12.69343315;-10.19229459;-4.433966815;11.79969837;-4.992347186;2.709086836;3.661773092;-2.35081203;-2.211158171;7.928188225;0.030663233;7.998547492;-2.497938733;-1.601304101;-5.417554213;1.087034822;-0.433762138
ACC0151;D;-5.725946995;-8.361759216;-3.494622192;-4.990516512;-0.967464956;9.747830532;-3.145861378;3.342839244;4.822377624;-1.474216236;0.836357696;9.11079544;-1.940485165;3.814602321;-0.521719173;0.771364741;-3.619344521;-2.126529613;0.363140856
ACC0151;V;-0.662509668;-8.141238705;-7.160757907;-6.830790217;-3.245725435;11.69951145;-4.139924826;2.79676273;6.154291558;-2.255844225;-0.627395124;9.553705193;-1.336967438;5.162005998;-1.623871617;0.348320831;-3.273558047;-0.915636471;-0.180809622
ACC0164;D;0.294127318;-7.584199154;-6.986785403;11.60528083;-5.656604174;-2.128836357;-12.31398034;8.024790876;3.873103048;0.804101666;-2.222967896;4.233743908;0.172405145;-0.705676325;-1.021774208;-2.119272749;0.330334419;-2.092462812;-2.570952735
ACC0164;V;11.08582912;-11.26907239;-10.28780518;16.61253641;-7.472565427;-2.326410863;-12.91123573;3.757445098;6.41002499;0.13478791;-1.543126338;8.004535201;2.481862858;-1.928415438;-1.604549748;-3.739713357;-2.570478206;0.72472104;-0.490366531
ACC0166;D;-9.637022557;-8.975413088;-1.974888793;5.165726513;0.769105972;4.412948676;-4.817911796;6.391165633;3.890280618;-1.639778476;1.553969603;2.803053193;-0.976024462;2.169922671;0.349030504;-0.065588511;0.47914265;-3.032253679;-2.405913293
ACC0166;V;-0.659377984;-6.186496056;1.021574991;0.353191215;-11.26768604;4.039222138;-8.65745033;3.673617698;5.366089006;0.120101202;-1.760213692;7.429831517;1.203023261;0.196603245;0.937218816;-0.200588365;0.618715864;-1.405623664;-2.856265472
ACC0168;D;-14.92361421;-3.721406927;6.014468659;6.336968966;4.434761712;-5.108151723;-7.258162915;3.015691088;-4.353848797;1.725402722;2.554020231;-5.541309705;-0.579855003;5.466567699;0.824870337;2.536867799;0.197084082;-0.274386464;2.092919351
ACC0168;V;-12.89555129;-5.821974108;9.269119363;0.414573095;1.195423031;-0.782679468;-3.723161234;4.689080048;-2.259973896;2.445348397;2.614576813;-5.108941312;-6.234019303;3.321175745;2.741700343;4.647141126;-0.469447531;-0.124415074;1.994121316
ACC0169;D;-16.40250071;-1.877144517;7.139191893;7.453158074;4.698352477;-7.806742152;-7.056760458;1.583083773;-6.412649674;2.696616068;2.433559505;-5.398493497;2.107195253;4.760461543;1.211944769;2.182872088;0.39060297;0.218683915;1.140744139
ACC0169;V;-15.44258571;-4.688425908;8.252706702;6.71515316;3.585767744;-5.978839037;-5.862955741;2.134753087;-4.559938723;2.902884539;3.719438072;-4.011826647;0.98568814;3.888797234;1.934722398;2.662752338;0.458053127;-0.238849668;0.426360847
ACC0170;D;-15.97804484;-2.952807996;12.65664963;1.83390663;1.736431643;-4.721047761;-2.734507675;1.702273618;-3.638884003;2.660745984;2.837181722;-2.741018746;-1.975828791;3.074655008;3.263950927;5.56306115;-0.968091767;-0.274448188;1.600968553
ACC0170;V;-8.354443235;-4.373565054;7.466702842;-5.673879639;-5.797718057;-3.391850172;0.224323909;5.505274582;-1.337124548;5.258867259;-0.40821139;0.402961533;-4.784425527;1.052245003;0.439561886;5.253705792;-1.65534171;-0.900524065;1.152632629
ACC0171;D;-14.94143386;-4.289772607;11.08533563;1.326580934;1.254994405;-3.099986031;-4.388902679;3.665857123;-2.935265112;2.203699953;1.905633019;-2.786420599;-3.469611907;2.526552437;3.394629431;4.292114778;-0.850693765;-1.537223389;1.494774261
ACC0171;V;-10.31384142;-1.957114294;7.591020315;-1.905442088;-4.305639184;-3.90124721;-3.771177792;5.822709599;-0.496277561;3.89848542;-0.311459075;0.460391194;-5.588349163;0.481544946;1.297378427;5.080892551;-0.484173536;-2.929518251;0.425633803
ACC0180;D;-19.179996;-2.757343391;7.540738754;5.88230483;7.851346638;-3.374160641;-5.204465973;1.595537379;-7.051143515;-0.569519875;2.67344954;-5.449774079;3.457396189;4.962898676;2.974286794;0.844626301;-0.349999152;0.90838473;2.679104377
ACC0180;V;-18.15892647;-3.0906627;8.431798167;1.9190663;4.482246375;-2.908392243;-3.327501018;2.515129481;-5.644165026;1.405129673;1.395563122;-4.913915592;-1.795012002;2.989044121;1.921795702;2.603741203;-1.345298433;0.763883426;2.719408835
