;id;view;meanb;Ant;Post
218;AP0012;D;0.19527331736626047;0.18299608034042683;0.22135193275058082
219;AP0012;V;0.2822408903735896;0.26849679729671794;0.2969557285101238
220;AP0013;D;0.22772156991096515;0.2345468028665294;0.212726484
221;AP0013;V;0.2942086159490995;0.35693521205947015;0.22962643353495416
222;AP0014;D;0.17960434952784704;0.16430731808681875;0.2085117776578101
223;AP0014;V;0.20631967149569633;0.23308389750328393;0.17972734670877782
224;AP0015;D;0.11601891930232477;0.1064109766588084;0.1360590600214711
225;AP0015;V;0.16454544748152888;0.17726242959553365;0.14963402149495184
226;AP0016;V;0.17681680184498194;0.18173780535900344;0.17144402523236402
227;AP0017;D;0.13016325858886515;0.11403509711534901;0.16915771495505733
228;AP0017;V;0.242395665;0.24672640586229794;0.2384493634684129
229;AP0018;D;0.10604686271285219;0.085431195;0.13486108449894615
230;AP0018;V;0.23784972940077279;0.13905525695190954;0.2933283992476455
231;AP0019;D;0.085757263;0.082575457;0.090456327
232;AP0019;V;0.14181992247012273;0.11942038627861137;0.15603914320177134
233;AP0020;D;0.13412185701640167;0.074723926;0.20595602153249754
234;AP0020;V;0.12270488613839005;0.1052626366601944;0.13512278790080107
235;AP0021;D;0.12976696335627377;0.10906590061764347;0.15748778446432177
236;AP0021D;V;0.17883453935539342;0.14385111314951143;0.20201184306869174
237;AP0021;V;0.17883453935539342;0.14385111314951143;0.20201184306869174
238;AP0022;D;0.10896700251765128;0.086561815;0.13881713542708088
239;AP0022;V;0.14183018143508813;0.11658314085655448;0.15961347456059716
240;AP0023;D;0.2854932709580086;0.2863471744021626;0.2846280151044791
241;AP0023;V;0.31438201399599364;0.3190441840969964;0.30964412327795393
242;AP0024;D;0.11517574734843297;0.1156871039228646;0.11443972701193648
243;AP0024;V;0.172138234;0.17340719164275098;0.17088189932285136
244;AP0025;D;0.17706624907778468;0.095664547;0.2670861701494999
245;AP0025;V;0.15601583483810993;0.15747505191534406;0.1551014640025314
246;AP0026;D;0.23525449439534563;0.081628762;0.40450406103864145
247;AP0026;V;0.14485494147718198;0.13041514689623188;0.15603814495982135
248;AP0027;D;0.081592459;0.085088306;0.070739547
249;AP0027;V;0.11978849093942068;0.13532959599009575;0.10136032178619608
250;AP0028;D;0.099105668;0.091826732;0.1175342685127279
251;AP0028;V;0.11987293359362967;0.1203725281680957;0.11922657761555074
252;AP0029;D;0.10158871764476785;0.095498352;0.11967785989174645
253;AP0029;V;0.12677787027629825;0.14863146404342686;0.10248653862604747
254;AP0030;D;0.092734718;0.089713461;0.099300792
255;AP0030;V;0.1020299985737876;0.11516167489855297;0.088544043
256;AP0031;D;0.06729339;0.061487485919582134;0.077910467
257;AP0031;V;0.11900649688340036;0.11031174828810086;0.12687155405242417
258;AP0032;D;0.15630117690070272;0.16278001725900634;0.1452247215734835
259;AP0032;V;0.27474529372519985;0.30285179037621907;0.2512132525788877
260;AP0033;D;0.19380718802245273;0.19493454630534482;0.19214248536237097
261;AP0033;V;0.3253742895146893;0.32899295772142984;0.3224385817230729
262;AP0034;D;0.19479763157960228;0.20789148803796223;0.15588077749296145
263;AP0034;V;0.280786017;0.29742248969540386;0.2634699107397432
264;AP0035;D;0.1386986109993473;0.14917052920505233;0.11876726363873091
265;AP0035;V;0.21963220300133052;0.2555599416830374;0.1928348860135296
