id;view;coord0;coord1;coord2;coord3;coord4;coord5;coord6;coord7;coord8;coord9;coord10;coord11;coord12;coord13;coord14;coord15;coord16;coord17
ACC0264;D;-4.734094678;-7.651903258;-0.527572288;1.793300376;-5.015441316;-3.368621412;-10.63519305;5.331289471;0.392230147;3.077276659;1.23693745;-0.96448427;-3.620341676;4.253707553;-2.551734651;-0.353624242;0.79631258;0.140298916
ACC0264;V;33.53599954;0.625923323;-9.588491188;0.217027712;-4.342721454;-3.808042735;-24.53102409;-8.006376611;0.375606451;-7.641197946;3.735106943;11.27834633;0.88318413;8.623349035;-5.452156574;-1.523940615;1.767214768;1.553545004
ACC0267;D;-5.892346594;-5.887220665;1.826363728;0.968846681;-4.780317127;-4.149959268;-10.56799486;5.862792386;1.297093473;3.472099344;0.881613405;-1.200490181;-4.053715212;4.605158589;-1.138893515;-1.106068627;0.478040782;-0.505579161
ACC0267;V;27.13056579;2.990851594;-12.37152699;-2.594090477;-7.182690969;-4.430911259;-21.28776267;-3.539590446;0.193313545;-5.309900415;4.35838182;10.43938304;1.337046763;9.301822504;-6.238434487;-2.239729036;0.628322733;1.431759398
ACC0297;D;23.31293713;-36.31934083;-14.99151679;16.40239494;6.004582816;1.64285728;2.177372917;-9.685962091;-9.898798729;6.568284686;-8.460355047;2.110887711;-0.627740569;-3.133093409;-5.63362194;-6.062061715;-4.876688126;0.461692117
ACC0297;V;39.0225133;-30.14800864;-17.15522929;-1.404159631;9.970031498;-2.935104013;9.19042728;-16.44082467;1.697963499;2.970503867;-3.144119574;6.421275295;-1.414748851;3.988796832;-0.865497748;-1.973278948;-0.956252701;-2.565693088
ACC0298;D;44.8281517;-23.08907284;1.319728379;3.001327708;-2.901635434;-9.869222696;2.991391562;-15.4834398;-0.89219871;-5.048651965;3.98746929;-3.225885595;-1.74716004;-4.260369896;1.210538034;-2.521937923;7.156502481;-4.371110166
ACC0298;V;75.87488473;25.22479091;26.31810713;8.053598825;18.96480444;-11.75045408;5.537733921;20.9998524;-7.780493173;-13.30928156;-8.919519665;-1.381382033;-13.09117082;-5.688600637;-8.18607882;-0.010783679;1.932357033;1.341631535
ACC0301;D;22.94853681;-22.6759954;-12.03932355;-7.786443101;-4.189678768;-6.523383893;10.85917122;-4.430928288;6.022726048;6.324471792;0.772067085;-3.013062935;3.205463005;2.437653481;-3.142821676;1.287521409;2.424833769;-0.524613371
ACC0301;V;66.63054602;39.66024218;-0.357763015;1.952893419;26.24601094;-18.02601895;0.390024224;33.9168548;8.655194458;0.769634428;-26.69761023;22.61434062;-6.558296301;-0.623415554;10.55627674;-7.795982181;-1.545437612;13.73918888
ACC0302;D;37.7142283;-6.121069639;-8.492042915;-7.820035815;-3.646121409;-18.98990695;5.675186769;1.573467658;6.246548835;-1.495298527;3.136585437;7.513073852;2.413038768;0.685144308;-1.276243593;0.168195117;3.431828662;-3.409448594
ACC0302;V;58.49630392;6.607888631;-7.55634225;-10.12040705;17.25115496;-14.65098113;1.229827482;6.482442503;7.149244308;-7.430390284;-2.915979441;14.08168558;-1.446106917;8.778271387;8.015020321;-2.280109664;-2.956338276;-2.078557398
ACC0318;D;14.19303802;-28.78604876;-15.35284779;22.82144508;0.203130259;-6.362116318;-1.254271749;-2.021236393;-6.483032046;6.221883113;-6.183484393;3.09397526;5.340390346;-8.220704886;-6.271664428;-0.62058135;-3.014553071;0.887430964
ACC0318;V;60.10948545;-6.569337809;-10.07991265;-5.371512528;19.36808598;-19.1752577;8.787841296;-4.012668124;10.69129194;-5.911432817;1.943703586;11.85597318;-4.58637261;4.661180932;15.67460573;5.049648013;1.734715802;-2.743211688
ACC0320;D;21.723972;-27.91561831;-5.445149617;1.571912716;-9.3310477;-6.475884051;9.914632284;-4.366785224;1.737692086;7.349853103;-0.525339562;-7.422724003;1.879796488;-7.143837447;0.381646324;1.345760027;4.660256289;0.647309518
ACC0320;V;54.72345935;32.69892785;-10.08722469;0.982407173;-1.019796566;-20.09804568;4.213121638;14.88801331;4.265481793;-11.27905904;-14.16626605;-1.600654447;1.824785678;4.227937105;8.450134458;-1.832019543;-0.601133569;-1.410139445
ACC0324;D;15.6830329;-25.21058866;-7.195033764;8.5397296;-8.390441261;-12.18311338;4.552106491;-1.190101499;3.379035788;9.167082537;-0.811355352;-1.818454264;4.568974535;-10.24364274;-2.984445251;3.097627646;4.152911935;-0.426436898
ACC0324;V;46.44940214;-5.796100991;-9.522507407;-15.74360087;3.668355136;-16.14553035;11.96132723;-6.819233799;14.69306919;-4.181912347;2.673290639;1.025377296;3.62700012;4.356818748;4.878775582;3.467955417;3.853768118;-3.401298745
ACC0326;D;23.11973954;-27.86706722;-16.37448306;-9.321639329;-0.252336281;-2.42315588;23.76135589;-9.926096341;6.355519487;10.2621549;-4.306357837;-2.215267845;4.512121715;1.373144177;-1.233226621;4.16925988;-0.597336716;1.983013531
ACC0326;V;43.27200418;-13.41608102;-18.47610424;-19.53854265;9.429208995;-8.530864004;28.23442721;-10.73823319;18.39132222;4.029457795;-2.816758869;3.156483979;10.00381544;6.988483955;9.71601902;5.31599319;-3.153267947;-1.329973545
ACC0331;D;34.54453863;-10.12196607;13.10479585;-14.50052402;-18.14072563;-7.987764961;14.13624419;-6.186963859;1.268453149;-1.519306726;5.013498154;-9.527174833;5.634014434;-6.674425407;0.419692179;0.580252076;3.547834878;-0.838175258
ACC0331;V;70.49151243;30.03794946;29.4528655;-4.789314542;11.68952148;-3.094694371;16.50141211;20.48825465;-12.07531225;-7.948567983;-18.27161914;-11.19809736;2.835781797;-4.059847289;-16.66555228;-1.332595227;-4.301844043;3.252562847
ACC0333;D;29.85131728;-2.299675264;-3.582362847;-16.77053999;-13.53752098;-5.482454628;4.288650243;0.15014291;0.613435563;-3.863781104;3.423293115;-4.250340301;6.802799121;6.581500115;-2.600236734;-2.411787456;-1.074016876;0.60352531
ACC0333;V;46.74182063;0.862108643;2.23045476;-18.93335708;-5.658936392;-3.457705345;11.69447693;-4.359442217;-2.082858874;-7.570165222;-1.587891572;-4.658603122;9.184949344;9.373804671;-1.571967915;-3.399099205;-5.409254929;-1.902204256
ACC0370;D;23.65408548;-24.16355446;-11.7155142;-0.25197987;-3.035513214;-12.640968;6.32151278;-2.480865376;6.402179999;8.372276662;0.803449717;-1.323619065;0.030970542;-3.231199094;-4.744080013;-0.096387395;5.128468653;-2.110071465
ACC0370;V;60.5584148;-8.20016658;5.714950011;-5.655339369;18.9212637;-16.35092897;-1.803283999;-13.67868809;3.460635448;-8.981216642;7.616052904;8.873500008;-8.707709024;2.81700568;3.216924812;1.743169154;6.820129966;-7.383763317
ACC0373;D;24.28568612;-31.76476912;-5.877708909;1.422098104;-2.838827553;-7.605931591;9.584722367;-10.35352018;3.521213822;9.337115205;-2.871116842;-5.03534133;0.537286898;-5.88908399;-2.820582531;0.975427914;4.443528031;-0.237354743
ACC0373;V;49.32570606;-16.27594467;8.618484661;-2.168855758;-2.801142561;-17.69560315;11.33042013;-15.93311699;9.458212766;-3.854992155;7.190092169;-9.99878774;-2.156427842;-10.07691555;2.523257812;5.525977571;12.5178631;-3.11265334
ACC0378;D;21.80776011;-29.1965376;-10.54156141;13.68953772;-1.814972567;-8.416422394;-0.98481727;-4.108584999;-2.951526179;6.082360734;-2.90222271;1.219234256;1.090413766;-5.579843593;-5.175208132;-2.95393004;1.591942501;-1.105948296
ACC0378;V;73.9550502;13.07912504;18.14493492;19.15069203;18.30887857;-13.55823439;-5.886149601;10.2307466;-5.101223568;-17.1923985;2.349868186;1.185208572;-20.23557578;-7.937061537;1.296232215;1.838189784;8.343996367;2.379115472
ACC0379;D;19.06048929;-32.6012428;-14.81546756;19.94967528;4.430522081;-1.758501738;-3.388515458;-5.608329949;-8.012772584;6.567015545;-7.368008949;0.626927854;0.426848871;-4.356801503;-7.495349253;-5.594622447;-3.473261424;0.40125929
ACC0379;V;45.46512503;-25.86199677;-14.8691181;-0.135814759;10.37559429;-4.30635814;7.632914511;-13.60063129;0.516018857;-2.826351033;-2.176769116;4.43688972;-1.005551885;7.518553658;4.605913647;-2.927218992;-0.63889607;-2.569770418
ACC0380;D;26.15936051;-24.68797096;-5.863208481;-3.270128193;-6.974498479;-9.456050915;7.41808786;-4.293543326;4.557464334;6.263973235;2.334525547;-5.114458115;0.784884457;-2.48123024;-2.037950863;-0.197262829;5.256938212;-1.280862192
ACC0380;V;79.16567896;8.514678157;29.44298426;-3.532976039;44.55337805;3.560776437;-8.013285215;-10.97312939;-13.23167219;0.358519169;19.30758117;-4.531807447;-7.277861777;8.560735211;2.328009334;2.520097734;-0.118759654;-6.811684256
ACC0381;D;27.24827479;-29.36389134;-15.54509439;11.63715282;0.1987397;-3.45300865;0.492063999;-8.207195802;-5.754449389;2.134722607;-4.353003346;2.875864072;2.049156338;-0.423353491;-3.523904722;-2.750623149;-1.508094395;1.506328444
ACC0381;V;47.75857644;-14.62099684;-8.688377457;8.315764465;-0.836172045;-20.55787935;6.945055163;-3.829373524;7.846783205;-3.423755291;2.278723294;3.670324164;-2.741789221;-7.050159297;4.170202033;-0.188509;9.077079661;-4.153104482
ACC0382;D;39.65998715;2.314606833;12.98397377;-17.61882345;-15.63735875;-5.012183301;10.29636505;-2.701108736;-4.250107668;-6.296957567;0.623163345;-4.832953721;10.76542417;-0.069209985;-5.064201164;-1.847430384;-2.119896066;-1.301149695
ACC0382;V;42.71307631;3.914765314;10.23137042;-17.70886973;-13.49496048;-10.77964059;16.93979112;-1.991314257;1.272259775;-5.426578292;0.08429121;-10.70775707;10.99842489;-1.384038278;-3.852812141;1.050048729;-1.556766586;-2.1136672
ACC0383;D;36.6858583;-5.552889558;14.15695029;-2.662284428;-19.04642992;-19.12055096;11.48165789;-2.084093512;3.658507627;-2.061588981;5.876927707;-5.79107479;4.943218937;-13.80730181;-1.251250564;3.810344608;7.637948501;-1.230775141
ACC0383;V;73.73068913;38.20550654;30.31947829;21.40765823;9.820502942;-13.04982332;20.34632759;34.3488303;-10.86428411;-6.967168132;-20.08898832;-4.813805875;-18.98661959;-17.33420649;-15.03931442;7.508413871;1.309806346;17.9994634
ACC0384;D;19.7667073;-19.57473799;-5.103136102;-8.073392387;-10.14568665;-10.45547887;14.28856214;1.084822753;8.161707295;9.368745066;1.49279126;-7.178093079;2.120778399;-4.424782495;-0.941975236;1.55690029;4.372772169;-0.544554766
ACC0384;V;35.82342787;11.40922405;-23.06532637;-12.13009804;-5.0551717;-11.2520555;10.85478183;7.660860166;8.516714997;-6.100193325;-0.627659429;-4.555302908;11.52258327;9.671886312;9.203946601;-1.938713313;-1.509517008;2.049420737
ACC0385;D;17.52737156;-9.765633922;-4.784006958;-2.224520653;-17.77623079;-11.64879534;5.344125444;4.473128403;2.456004607;6.074156479;3.903120911;-6.307504774;5.863136354;-2.689263038;0.699147818;0.514209239;1.28475008;0.747395094
ACC0385;V;64.35045774;37.78363631;28.86109337;0.466017874;-4.098007913;5.959187803;15.36257688;15.83222619;-9.645325246;-8.837405065;-18.90192743;-20.28394438;8.332033496;-2.17958085;-15.14611501;-4.181839257;0.415745134;0.336842894
ACC0387;D;24.95003105;-33.07902546;-16.6032338;17.20498865;2.489239093;-2.711528676;0.691666571;-8.891328095;-5.880901855;3.578795405;-5.926251143;0.574551676;1.155125004;-5.060947034;-3.673702152;-1.764443733;-2.136593672;2.646340224
ACC0387;V;62.38005077;1.060592101;0.94873888;-0.050357167;14.20544126;-22.48454589;4.310051093;4.973557066;6.630844895;-10.41604721;0.110875573;10.24085691;-8.08485491;-0.961337791;8.167055363;2.615521127;4.08326922;-2.369664383
ACC0388;D;25.94075184;-24.63814237;-1.919848749;2.614208728;-11.23769097;-6.431484519;3.335721033;-4.88509457;-1.084145139;2.374262964;1.151568675;-5.661425054;2.588827844;-3.797616762;0.620299607;-1.314206328;3.5696376;1.28328463
ACC0388;V;53.89104043;-4.331687347;10.15178914;-4.250544435;0.26282873;-13.27864585;3.170631514;-6.323778193;-0.748029929;-12.30956614;4.494883387;-5.592233524;-1.188036621;1.523246467;-0.907576169;-1.261507651;5.192242735;-4.301034285
ACC0389;D;26.03562638;-21.10352844;0.153887621;-1.526795646;-12.01550336;-12.90999448;6.27708414;-3.622932215;5.138135469;6.059992049;3.371601134;-7.940189551;1.159018382;-6.92316708;-0.8255706;0.997835599;6.939364496;-0.373264871
ACC0389;V;62.05671758;18.78587972;14.05655775;-0.665835643;-1.282956488;-14.17464911;8.065487097;11.64564988;-3.326450331;-16.07916662;-7.764853526;-9.452004676;-1.069401206;-0.325967389;-3.213186018;-1.877893667;1.501033804;-1.980438052
ACC0390;D;46.69900118;-31.85839745;-8.051201927;0.027683023;13.94608275;-5.896866293;10.22707246;-26.87550896;3.43332589;2.581409;-2.231610698;2.310284789;-5.08522386;3.04364316;2.373327976;-0.70063671;1.479865717;-2.016480832
ACC0390;V;81.33491078;23.65022876;31.07661388;-7.323878161;65.11874991;-8.474070765;-3.469732841;21.64669421;-3.568029122;22.23445811;8.991780584;19.59483961;-9.641087377;-4.533503355;17.33138878;19.87972908;-11.17830924;16.45904121
ACC0391;D;19.32213933;-26.76891681;-0.143332847;-4.588909287;-10.52438792;-7.926543474;15.73879269;-4.841168108;4.438917216;9.945703322;-0.949482009;-7.040039597;3.96147512;-5.562703415;0.536515397;1.340751097;3.55760773;0.283943791
ACC0391;V;64.25378725;19.80655365;15.20074578;-13.97627852;12.7391083;-9.386884833;2.996036556;6.66366657;-6.276055559;-12.99488151;-5.115745996;-0.961934197;4.42727814;7.248574159;-4.501190443;-0.687101117;-2.74050751;-2.873954049
ACC0393;D;70.58866303;7.54713824;34.26369997;-13.4020667;24.40693071;5.542302734;3.681549584;-10.44880642;-19.08269871;0.63751643;15.0349205;-11.88374673;4.427886694;4.974946392;-4.281948678;-3.136553277;-5.999609591;-12.06600035
ACC0393;V;85.77163149;33.15078842;54.75808913;-3.979484053;84.91584695;29.73559402;-13.45529766;5.888635373;-41.68765563;78.23952192;50.6027282;-15.0657738;34.38273184;-0.296148405;1.832794632;-1.962014302;5.760075532;-5.265844661
ACC0394;D;35.43291481;-19.31181542;-0.476330796;-8.037363013;-7.36905767;-11.88884654;9.804578014;-11.12915329;2.660591699;-1.045202273;3.034117295;0.194852139;4.050503734;-0.500046752;-1.633942176;1.052578923;5.269851615;-1.742004932
ACC0394;V;71.39475125;25.50830352;32.60885333;-2.257755326;16.02840089;-5.776581478;8.428025426;14.00976641;-15.20679755;-8.99732174;-5.481762494;-1.70283302;-3.582214329;-5.328785248;-16.84660316;-0.235698164;1.164389386;-0.056692751
ACC0395;D;7.061442279;-23.36043254;1.120178017;-0.952565944;-9.920627942;-5.756645549;8.466437023;1.788138653;3.15474951;10.92689395;-0.99719703;-8.135001649;0.833243421;-3.536253903;-0.766964591;-0.507697332;2.282590969;1.416328645
ACC0395;V;43.83271254;1.45905485;7.34937862;-20.30888535;-7.688013672;-6.510635239;7.37076121;-4.058404293;-0.653557564;-4.416934804;0.808582227;-2.486652363;4.658576956;6.366487715;-5.51489251;-2.658754969;-2.446687531;-1.927243628
ACC0396;D;44.55673698;-11.95298801;-0.198620829;-13.41162985;-2.056771728;-10.64436118;7.287596514;-14.30966868;2.743303269;-8.221537307;4.348154246;2.156114003;3.70746926;6.482656157;-1.737837752;0.671481367;4.075366814;-3.106533019
ACC0396;V;63.42624177;18.64652511;18.28965153;-11.67842245;10.26421099;-12.03047484;6.685167421;2.814026267;-7.42316303;-13.65951295;-3.226650454;1.402416888;4.992096288;4.218051566;-8.726391135;0.034504575;-1.795350004;-5.145395553
ACC0397;D;45.29505805;3.04994848;5.891156756;-20.16430626;-8.213670018;-7.355111141;15.92781213;-2.645477032;0.401556207;-5.826724014;-0.778663832;-10.0801257;10.96536923;4.514291342;-1.92799943;0.687739484;-4.134676213;-2.315793566
ACC0397;V;61.90719547;42.0603893;2.116799413;-12.1835608;9.518527173;-8.379370813;9.598863199;21.46801613;-0.515418017;-6.852446587;-29.96131911;-7.237540353;9.701277632;7.092623116;0.318660059;-6.262743261;-5.863022796;1.659375438
ACC0402;D;27.04869331;-33.38145581;-18.79934891;25.95141156;4.669592285;-3.980440148;-0.161920043;-8.875651644;-9.120386549;4.682760052;-8.18987743;4.569939342;1.586279763;-8.798067505;-4.657033623;-4.832712007;-4.733731541;1.039885873
ACC0402;V;65.75788177;-6.167827659;2.69106973;8.286547906;17.03061209;-17.66997279;-3.475722823;-7.843508937;-0.559543247;-13.61009016;5.414069304;7.717634686;-12.880582;0.12169225;7.018783418;1.718955614;7.155453725;-4.921589072
ACC0403;D;23.95183288;-33.82843566;-13.76065033;24.49448531;3.079424079;-4.477057063;-1.999481775;-7.336418307;-7.110141458;6.343415334;-8.098775124;0.354974189;1.816308371;-8.508353413;-4.987143062;-6.250605141;-4.490672162;2.44650033
ACC0403;V;47.924991;-13.89543534;-15.62210906;6.074168239;7.182089833;-17.28009119;-3.59302169;-2.664901491;9.66587696;-3.308577837;1.794298037;8.800394307;-6.722257487;1.543165399;4.1631129;-2.051430355;7.087962864;-3.910440176
ACC0404;D;14.51369435;-28.67525672;-10.31656542;12.07914356;-3.175520575;-6.603222287;2.678671916;-1.441612046;-1.799969019;8.530094661;-4.168825365;-2.247328722;2.518916249;-5.591047165;-5.160060602;-1.219858255;0.268704496;-0.290919738
ACC0404;V;68.24813082;22.41894498;12.69126552;-0.977185434;18.45475896;-12.90016471;-0.425512457;16.59042727;-0.169329756;-14.02673749;-8.332042553;3.895325772;-6.87450905;2.034104662;-2.020697079;-2.184940409;1.886101147;-0.592837986
ACC0407;D;16.85594312;-29.28517;-8.744090182;6.782110265;-1.780571059;-3.981157743;3.518437916;-0.679544629;-1.626171425;8.647934529;-4.042545473;-3.588720139;-1.150858654;-1.931724304;-4.441027703;-3.253998353;0.1320176;-0.733645765
ACC0407;V;40.97549609;-26.62638719;-13.29250894;-6.142010776;9.117493894;-6.166828419;11.63329383;-13.71098077;5.378202162;3.741539381;-2.121208336;5.530972631;-0.543387028;4.545127521;0.203842334;-0.955769942;-0.881187537;-4.270034621
ACC0408;D;26.56824696;-35.24006255;-19.71892618;31.63646136;9.047100824;0.091695333;-0.676623855;-11.13885791;-11.29684349;5.266916009;-11.38121389;2.143209576;1.361553225;-8.299857215;-5.411218011;-7.524145175;-9.277306852;4.118943566
ACC0408;V;62.65413185;-12.54340991;-4.996813623;4.312718901;26.8660723;-15.19414598;-11.26259831;-11.89353074;9.406950896;-0.529947124;3.228012702;12.08615982;-15.81858196;4.338793924;9.14099074;-2.262437503;5.069322314;-2.920230056
ACC0411;D;43.36710437;-29.93290726;-4.003497778;-0.83620078;5.692599138;-4.979024511;5.446179484;-20.5592936;5.218343008;0.888873372;-0.085499608;-6.025029514;-3.672421067;1.630569482;2.718751622;-1.364473988;3.852740625;-1.596004654
ACC0411;V;76.72585869;14.82168959;24.52944542;-9.941605839;49.30611726;-7.706087703;-3.852512873;7.844299038;-0.304733302;8.072905213;9.995227002;9.250033965;-6.638629212;1.538074134;11.0598897;10.47170471;-6.420773865;3.293419341
ACC0416;D;5.489945182;-26.07005838;-7.161288919;15.11839151;0.36561791;-2.627269412;-1.873582646;2.393686226;-6.91080711;6.162663076;-7.160577016;0.936488892;2.883478132;-2.024451718;-3.857982136;-3.143902329;-2.385789802;-0.540309938
ACC0416;V;49.97265415;-20.26916025;-15.22551048;-6.608862547;15.20813241;-4.213984913;8.300748924;-21.11100626;5.220141991;-4.80472894;1.167806652;9.081409327;0.876502702;13.11359834;3.878988109;-0.135805662;-1.232032803;-2.920443623
ACC0419;D;32.00450372;-12.03754143;-1.687429139;-8.369724838;-13.54963487;-11.44307267;8.223794018;-2.877863613;1.736553331;-2.057888977;3.68732224;-4.198075122;6.826474389;-0.075279755;-0.112582326;-0.187202308;3.216990858;-0.627165253
ACC0419;V;60.64209581;21.48501014;19.13582026;-2.187127369;-3.876135874;-8.890833567;7.634990528;7.070661029;-10.06101696;-18.4853489;-4.148886669;-7.217536383;6.1499625;1.612456586;-9.22436486;-1.340668289;-1.338973684;-2.929368974
AP0087D;;-11.50352832;-11.35922313;-4.879047875;7.463340481;4.201757157;3.919336967;-2.490008992;6.87125859;-1.838593866;-0.266098051;-2.067592113;0.070138774;-0.141533687;1.10576202;-1.779630821;4.7050733;-0.060204258;-1.878798377
AP0087V;;-8.31619435;-15.30068754;-9.679656424;6.495287163;4.610286676;5.910667028;2.092385067;8.314121709;-2.598518729;1.16433109;-2.322847853;-0.4380344;0.006953867;0.148878494;-3.104460988;5.288662275;0.570096194;-1.314984334
AP0086D;;-15.65646136;-7.41216284;-5.254246869;6.129320519;8.353301333;3.38775422;-0.49241496;5.161501569;-0.46281294;-1.522015064;-2.257881204;-1.098853147;0.281940301;2.383805887;-3.515351679;3.933185487;0.079847305;-1.649408319
AP0086V;;-10.78044985;-10.50493909;-9.352254273;5.494296279;6.212620366;3.790123387;1.517081859;7.320980826;-0.26075404;0.621730722;-1.280835919;-0.768929922;-0.14267854;0.8419096;-4.166979543;5.241553729;0.250604109;-1.086896748
EL43105;D;-14.30904712;1.041889192;3.541176279;-1.670891445;-2.149396603;-1.240320246;-3.597899824;4.219379088;-0.127731542;0.290742676;1.49373864;3.245080351;-3.55065505;1.091900509;0.665082245;-2.347376222;0.523635129;-2.831924288
EL43105;V;-10.35474945;-2.437558098;4.64670552;-4.414618259;-5.629317027;2.099236089;-2.292347882;6.262887846;-1.922600095;0.701500509;1.762952781;3.260296617;-4.234742512;1.508810474;2.375537018;-3.636259161;0.601174851;-1.778611534
EL43106;D;-22.27268455;-0.085856172;6.190218094;5.588275715;8.122601184;-3.128422897;-2.748108745;0.025049191;5.038910859;-2.724807111;-1.302644661;-2.171458426;4.270144322;1.133854946;1.310898324;1.480270556;-0.005286284;-0.258977679
EL43106;V;-20.26000851;-3.123002104;7.556354271;0.446144517;3.541681602;0.083774765;0.369410946;2.023267776;2.840776498;-0.979187079;-0.428065278;-1.904647479;-0.573571629;0.083217051;1.957190941;0.129337983;0.855863717;-1.083836987
EL43108;D;-16.08534656;-5.216173736;4.822117127;5.044977797;1.143779519;-1.728991896;-4.207904416;6.227147384;4.249502182;0.223639867;0.336455193;-2.5400556;2.538354573;0.637895019;2.525240544;1.728012531;1.962060279;-1.496449741
EL43108;V;-11.4259828;-10.50527963;3.911371062;-1.533421721;-3.033146139;1.981658652;1.871575278;8.351096504;1.806886201;3.607092909;0.103381954;-2.651643255;-3.203517218;-2.148454768;2.531863212;0.78870574;2.512855322;-1.787170156
EL43143;D;-21.93885406;-2.947161021;4.33965184;6.597464826;9.53008744;0.368318376;-2.790510126;-0.253781637;2.030211372;-4.888845614;-3.132999972;-0.911448293;6.226063451;2.732104609;1.507362862;2.359272083;-0.278225684;-0.751990001
EL43143;V;-18.23348598;-6.223395001;6.730260157;-0.017997589;1.324661252;2.143216311;0.328559421;2.954419537;0.838563654;-0.580755318;-0.843229427;-0.783312846;0.114570452;-0.190860807;2.448619239;1.733510437;0.781421136;-0.959563432
EL43144;D;-21.49002582;-4.320392665;4.480715673;4.101436911;6.566614159;1.448986873;-0.778979849;1.145063207;0.393450279;-3.525261257;-2.586727442;-0.350043915;2.828977821;1.410895472;1.664280465;2.680307649;0.331721984;-1.69410595
EL43144;V;-13.35990685;-7.144510246;6.519738321;-9.210303158;-4.066296143;5.367838971;8.849514238;2.722909511;0.512170496;3.089690686;0.218968544;-2.676781894;-4.67181449;-1.381859807;2.718679673;0.67975058;1.007859236;0.397132345
EL43145;D;-21.85445974;-2.991038705;4.815835628;6.152582502;7.992051448;-2.002513616;-3.056863799;0.319577671;3.31184804;-3.090645849;-2.875340239;-0.583636009;5.783224477;1.734723584;1.235504838;2.979212482;-0.24749169;-0.852738104
EL43145;V;-17.04961971;-6.932693298;4.752271854;-2.226874013;0.722168451;3.363534597;3.36390624;3.410259728;-0.531278111;0.649424118;-1.21524626;0.631892379;-2.06920419;-0.645698499;1.513219467;1.762601231;0.775432328;-1.728943699
EL43168;D;-19.65708086;-3.469777015;7.445754499;0.612202949;3.100242348;0.878712631;-1.263607979;1.723601377;1.944286812;-2.555606236;-0.991087773;-1.029775114;1.794285519;2.209817338;2.519562311;0.360367454;0.393530472;-0.287726489
EL43168;V;-16.75494048;-6.325526072;8.552885526;-0.893039266;0.322500371;2.919278007;-1.086174775;3.159920718;0.945180875;-0.886824954;-0.89120011;-0.214789209;-0.737318195;0.45911511;3.343413577;0.49607929;0.765949689;-0.162725472
EL43171;D;-18.80326228;-2.839701665;6.321942484;3.351742223;1.112747492;-1.653979074;-2.871926884;2.641885201;1.716886453;-1.063886033;-0.401250938;0.63038895;2.018220324;0.558841961;2.192678695;0.887800747;0.497001344;-1.635955821
EL43171;V;-16.57579341;-8.665267654;6.265593639;-0.39220511;0.494236493;2.853475185;1.257261733;4.126972653;1.036695253;0.700888648;-0.966508661;-0.457563526;-0.770967303;-0.998769933;3.151935189;1.291848308;1.67133761;-1.281951066
EL43178;D;-22.11620238;-1.768715067;9.84473944;3.591766546;5.935097401;-2.412635412;-1.701047034;-1.076086357;2.597465649;-2.847082589;-2.245102895;-1.014319468;3.970051293;1.899234865;2.814576897;-1.08458326;-0.52320217;-0.416668006
EL43178;V;-6.715934544;5.422266336;9.01547801;-11.73347252;-14.34739723;2.501089692;-1.73200374;2.002167867;-4.419608473;-0.104608141;3.336039732;4.491592994;-0.980794792;1.128736519;2.429541621;-4.878528251;-1.366823304;0.832348581
EL43179;D;-21.07722421;1.279505727;11.64193654;-6.445672881;2.119770288;4.522460197;3.234457276;-2.48493745;-2.504640923;-2.263881432;0.108366008;2.297943025;-4.713222241;-0.395887219;2.276527839;-3.971894836;1.237333459;-1.467686138
EL43179;V;-10.24721876;-0.493943213;12.74721367;-14.3450498;-13.07309272;7.002787881;5.896295762;0.684479771;-5.729936853;0.686982177;1.537731713;5.398341753;-2.78947699;-2.182961296;4.874073749;-4.598427534;0.125155549;-0.150529988
EL43181;D;-24.16698634;-0.940768669;10.34635979;1.933172305;8.590848269;-1.219497188;-0.704585133;-2.61281249;2.266832168;-4.128222167;-2.858591429;-1.95800203;2.867635176;2.760993544;1.473173148;-1.56397559;0.47017543;0.350350691
EL43181;V;-20.14964395;0.616552071;12.6564763;-1.616291806;-1.12542607;-0.476277417;0.960616708;-0.67132179;-0.275711929;-1.164581876;-0.237871483;1.232762436;0.044448949;-0.803257186;3.75490308;-1.596688114;-0.319523816;-0.908536816
EL43216;D;-26.06194738;-0.385518651;6.448091639;6.07327225;10.05557641;-1.496002679;0.760701533;-5.398258335;1.230461216;-5.716826166;-3.255720892;2.769589766;8.993864737;-1.425135614;0.779078539;3.747767168;0.687707389;0.639856909
EL43216;V;-23.52914486;5.497984562;-4.333173403;4.729914841;8.943847101;-0.692832557;1.559886715;-2.912650828;-1.878902502;-4.774212803;1.054011161;1.101487526;1.926446639;-1.908961994;-4.551671844;3.872892567;0.962470215;-1.534572144
EL43218;D;-24.60606078;2.145342175;0.902926487;7.173941328;7.796246591;-1.002831939;1.900335967;-5.10881059;-3.724223438;-5.420507855;-1.212112477;8.331674486;6.791742232;-5.051630922;-2.793285203;4.700007308;0.707610503;-1.965573316
EL43218;V;-13.69310953;15.89585429;-27.4906189;8.002665544;7.769485237;7.151155261;5.038908915;1.306272562;-8.938018424;-7.258035455;5.558364361;2.906762538;5.470165904;-5.644054876;0.214433579;-2.098846736;3.76878139;-1.898390997
EL43219;D;-20.22604758;-0.907354953;-1.889283129;2.196587191;6.176877955;4.31721697;3.04517277;-1.682688711;-4.628766141;-3.931000379;-0.38991058;5.356155055;0.90689847;-2.39157693;-3.122534652;1.108868634;1.168911651;-2.073002164
